"ZCH1_SOLL";"ZCH2_SOLL";"ZCH3_SOLL";"GESAMT_SOLL";"ZCH1_IST";"ZCH2_IST";"ZCH3_IST";"GESAMT_IST";"ZFW";"ZFW_NEW";"MIN_REL";"SD_RELgrMIN";"ZFW_V3";"ZFW_V4";"ZFW_V5"
4;4;3;11;1;1;2;4;4,17432359100307;3,03685732652804;0,25;0;303,685732652804;6,07371465305608;303,685732652804
6;2;2;10;1;1;2;4;3,16226293435947;3,00707596612706;0,167;0,354;300,353596612706;4,94964704024514;300,282796612706
5;3;2;10;1;1;2;4;3,47330230925788;3,00707596612706;0,2;0,471;300,236596612706;4,59781915220828;300,142396612706
4;4;2;10;1;1;2;4;3,84099025766973;3,00707596612706;0,25;0;300,707596612706;6,01415193225412;300,707596612706
4;3;3;10;1;1;2;4;3,2576569243364;3,03685732652804;0,25;0,236;303,449732652804;5,35701632399547;303,402532652804
5;2;2;9;1;1;2;4;2,63996897592455;3,00707596612706;0,2;0,354;300,353596612706;4,94964704024514;300,282796612706
4;3;2;9;1;1;2;4;2,92432359100307;3,00707596612706;0,25;0,471;300,236596612706;4,59781915220828;300,142396612706
3;3;3;9;1;1;2;4;2,67978091420212;3,03685732652804;0,333;0;303,685732652804;6,07371465305608;303,685732652804
12;2;1;15;1;2;1;4;5,41762340627702;3,00707596612706;0,083;0;300,707596612706;6,01415193225412;300,707596612706
11;3;1;15;1;2;1;4;5,3251559403889;3,03685732652804;0,091;0,236;303,449732652804;5,35701632399547;303,402532652804
11;2;2;15;1;2;1;4;5,49182260705557;3,00707596612706;0,091;0,354;300,353596612706;4,94964704024514;300,282796612706
10;4;1;15;1;2;1;4;5,55496473404183;3,08411876203952;0,1;0,354;308,057876203952;5,07645948231705;307,987076203952
10;3;2;15;1;2;1;4;5,38829806737516;3,03685732652804;0,1;0,118;303,567732652804;5,71536548852578;303,544132652804
9;5;1;15;1;2;1;4;5,90560191423734;3,13801118920923;0,111;0,424;313,377118920923;4,94550563419374;313,292318920923
9;4;2;15;1;2;1;4;5,60560191423734;3,08411876203952;0,111;0;308,411876203952;6,16823752407904;308,411876203952
9;3;3;15;1;2;1;4;5,772268580904;3,03685732652804;0,111;0,236;303,449732652804;5,35701632399547;303,402532652804
8;6;1;15;1;2;1;4;6,3086134563625;3,19198262038019;0,125;0,471;318,727262038019;4,8805414265613;318,633062038019
8;5;2;15;1;2;1;4;5,94194678969583;3,13801118920923;0,125;0,071;313,730118920923;6,0532235839846;313,715918920923
8;4;3;15;1;2;1;4;5,97528012302917;3,08411876203952;0,125;0,118;308,293876203952;5,80431151015838;308,270276203952
7;7;1;15;1;2;1;4;6,73319621517793;3,24302618535723;0,143;0,505;323,797618535723;4,84832414710906;323,696618535723
7;6;2;15;1;2;1;4;6,32843431041603;3,19198262038019;0,143;0,118;319,080262038019;6,00731129155551;319,056662038019
7;5;3;15;1;2;1;4;6,29510097708269;3,13801118920923;0,143;0,047;313,754118920923;6,12853585252562;313,744718920923
7;4;4;15;1;2;1;4;6,41176764374936;3,08411876203952;0,143;0,177;308,234876203952;5,62234850319805;308,199476203952
6;6;3;15;1;2;1;4;6,66226293435947;3,19198262038019;0,167;0;319,198262038019;6,38396524076037;319,198262038019
6;5;4;15;1;2;1;4;6,71226293435947;3,13801118920923;0,167;0,106;313,695118920923;5,94339319236227;313,673918920923
5;5;5;15;1;2;1;4;7,13996897592455;3,13801118920923;0,2;0;313,801118920923;6,27602237841845;313,801118920923
11;2;1;14;1;2;1;4;4,99182260705557;3,00707596612706;0,091;0;300,707596612706;6,01415193225412;300,707596612706
10;3;1;14;1;2;1;4;4,88829806737516;3,03685732652804;0,1;0,236;303,449732652804;5,35701632399547;303,402532652804
10;2;2;14;1;2;1;4;5,05496473404183;3,00707596612706;0,1;0,354;300,353596612706;4,94964704024514;300,282796612706
9;4;1;14;1;2;1;4;5,10560191423734;3,08411876203952;0,111;0,354;308,057876203952;5,07645948231705;307,987076203952
9;3;2;14;1;2;1;4;4,93893524757067;3,03685732652804;0,111;0,118;303,567732652804;5,71536548852578;303,544132652804
8;5;1;14;1;2;1;4;5,44194678969583;3,13801118920923;0,125;0,424;313,377118920923;4,94550563419374;313,292318920923
8;4;2;14;1;2;1;4;5,14194678969583;3,08411876203952;0,125;0;308,411876203952;6,16823752407904;308,411876203952
8;3;3;14;1;2;1;4;5,3086134563625;3,03685732652804;0,125;0,236;303,449732652804;5,35701632399547;303,402532652804
7;6;1;14;1;2;1;4;5,82843431041603;3,19198262038019;0,143;0,471;318,727262038019;4,8805414265613;318,633062038019
7;5;2;14;1;2;1;4;5,46176764374936;3,13801118920923;0,143;0,071;313,730118920923;6,0532235839846;313,715918920923
7;4;3;14;1;2;1;4;5,49510097708269;3,08411876203952;0,143;0,118;308,293876203952;5,80431151015838;308,270276203952
6;6;2;14;1;2;1;4;5,82892960102614;3,19198262038019;0,167;0,118;319,080262038019;6,00731129155551;319,056662038019
6;5;3;14;1;2;1;4;5,7955962676928;3,13801118920923;0,167;0,047;313,754118920923;6,12853585252562;313,744718920923
6;4;4;14;1;2;1;4;5,91226293435947;3,08411876203952;0,167;0,177;308,234876203952;5,62234850319805;308,199476203952
5;5;4;14;1;2;1;4;6,18996897592455;3,13801118920923;0,2;0,106;313,695118920923;5,94339319236227;313,673918920923
10;2;1;13;1;2;1;4;4,55496473404183;3,00707596612706;0,1;0;300,707596612706;6,01415193225412;300,707596612706
9;3;1;13;1;2;1;4;4,43893524757067;3,03685732652804;0,111;0,236;303,449732652804;5,35701632399547;303,402532652804
9;2;2;13;1;2;1;4;4,60560191423734;3,00707596612706;0,111;0,354;300,353596612706;4,94964704024514;300,282796612706
8;4;1;13;1;2;1;4;4,64194678969583;3,08411876203952;0,125;0,354;308,057876203952;5,07645948231705;307,987076203952
8;3;2;13;1;2;1;4;4,47528012302917;3,03685732652804;0,125;0,118;303,567732652804;5,71536548852578;303,544132652804
7;5;1;13;1;2;1;4;4,96176764374936;3,13801118920923;0,143;0,424;313,377118920923;4,94550563419374;313,292318920923
7;4;2;13;1;2;1;4;4,66176764374936;3,08411876203952;0,143;0;308,411876203952;6,16823752407904;308,411876203952
7;3;3;13;1;2;1;4;4,82843431041603;3,03685732652804;0,143;0,236;303,449732652804;5,35701632399547;303,402532652804
6;6;1;13;1;2;1;4;5,32892960102614;3,19198262038019;0,167;0,471;318,727262038019;4,8805414265613;318,633062038019
6;5;2;13;1;2;1;4;4,96226293435947;3,13801118920923;0,167;0,071;313,730118920923;6,0532235839846;313,715918920923
6;4;3;13;1;2;1;4;4,9955962676928;3,08411876203952;0,167;0,118;308,293876203952;5,80431151015838;308,270276203952
5;5;3;13;1;2;1;4;5,27330230925788;3,13801118920923;0,2;0,047;313,754118920923;6,12853585252562;313,744718920923
5;4;4;13;1;2;1;4;5,38996897592455;3,08411876203952;0,2;0,177;308,234876203952;5,62234850319805;308,199476203952
9;2;1;12;1;2;1;4;4,10560191423734;3,00707596612706;0,111;0;300,707596612706;6,01415193225412;300,707596612706
8;3;1;12;1;2;1;4;3,97528012302917;3,03685732652804;0,125;0,236;303,449732652804;5,35701632399547;303,402532652804
8;2;2;12;1;2;1;4;4,14194678969583;3,00707596612706;0,125;0,354;300,353596612706;4,94964704024514;300,282796612706
7;4;1;12;1;2;1;4;4,16176764374936;3,08411876203952;0,143;0,354;308,057876203952;5,07645948231705;307,987076203952
7;3;2;12;1;2;1;4;3,99510097708269;3,03685732652804;0,143;0,118;303,567732652804;5,71536548852578;303,544132652804
6;5;1;12;1;2;1;4;4,46226293435947;3,13801118920923;0,167;0,424;313,377118920923;4,94550563419374;313,292318920923
6;4;2;12;1;2;1;4;4,16226293435947;3,08411876203952;0,167;0;308,411876203952;6,16823752407904;308,411876203952
6;3;3;12;1;2;1;4;4,32892960102614;3,03685732652804;0,167;0,236;303,449732652804;5,35701632399547;303,402532652804
5;5;2;12;1;2;1;4;4,43996897592455;3,13801118920923;0,2;0,071;313,730118920923;6,0532235839846;313,715918920923
5;4;3;12;1;2;1;4;4,47330230925788;3,08411876203952;0,2;0,118;308,293876203952;5,80431151015838;308,270276203952
4;4;4;12;1;2;1;4;4,84099025766973;3,08411876203952;0,25;0;308,411876203952;6,16823752407904;308,411876203952
8;2;1;11;1;2;1;4;3,64194678969583;3,00707596612706;0,125;0;300,707596612706;6,01415193225412;300,707596612706
7;3;1;11;1;2;1;4;3,49510097708269;3,03685732652804;0,143;0,236;303,449732652804;5,35701632399547;303,402532652804
7;2;2;11;1;2;1;4;3,66176764374936;3,00707596612706;0,143;0,354;300,353596612706;4,94964704024514;300,282796612706
6;4;1;11;1;2;1;4;3,66226293435947;3,08411876203952;0,167;0,354;308,057876203952;5,07645948231705;307,987076203952
6;3;2;11;1;2;1;4;3,4955962676928;3,03685732652804;0,167;0,118;303,567732652804;5,71536548852578;303,544132652804
5;5;1;11;1;2;1;4;3,93996897592455;3,13801118920923;0,2;0,424;313,377118920923;4,94550563419374;313,292318920923
5;4;2;11;1;2;1;4;3,63996897592455;3,08411876203952;0,2;0;308,411876203952;6,16823752407904;308,411876203952
5;3;3;11;1;2;1;4;3,80663564259122;3,03685732652804;0,2;0,236;303,449732652804;5,35701632399547;303,402532652804
4;4;3;11;1;2;1;4;3,92432359100307;3,08411876203952;0,25;0,118;308,293876203952;5,80431151015838;308,270276203952
7;2;1;10;1;2;1;4;3,16176764374936;3,00707596612706;0,143;0;300,707596612706;6,01415193225412;300,707596612706
6;3;1;10;1;2;1;4;2,9955962676928;3,03685732652804;0,167;0,236;303,449732652804;5,35701632399547;303,402532652804
6;2;2;10;1;2;1;4;3,16226293435947;3,00707596612706;0,167;0,354;300,353596612706;4,94964704024514;300,282796612706
5;4;1;10;1;2;1;4;3,13996897592455;3,08411876203952;0,2;0,354;308,057876203952;5,07645948231705;307,987076203952
5;3;2;10;1;2;1;4;2,97330230925788;3,03685732652804;0,2;0,118;303,567732652804;5,71536548852578;303,544132652804
4;4;2;10;1;2;1;4;3,09099025766973;3,08411876203952;0,25;0;308,411876203952;6,16823752407904;308,411876203952
4;3;3;10;1;2;1;4;3,2576569243364;3,03685732652804;0,25;0,236;303,449732652804;5,35701632399547;303,402532652804
6;2;1;9;1;2;1;4;2,66226293435947;3,00707596612706;0,167;0;300,707596612706;6,01415193225412;300,707596612706
5;3;1;9;1;2;1;4;2,47330230925788;3,03685732652804;0,2;0,236;303,449732652804;5,35701632399547;303,402532652804
5;2;2;9;1;2;1;4;2,63996897592455;3,00707596612706;0,2;0,354;300,353596612706;4,94964704024514;300,282796612706
4;4;1;9;1;2;1;4;2,59099025766973;3,08411876203952;0,25;0,354;308,057876203952;5,07645948231705;307,987076203952
4;3;2;9;1;2;1;4;2,42432359100307;3,03685732652804;0,25;0,118;303,567732652804;5,71536548852578;303,544132652804
3;3;3;9;1;2;1;4;2,67978091420212;3,03685732652804;0,333;0;303,685732652804;6,07371465305608;303,685732652804
11;3;1;15;1;3;0;4;5,99182260705557;2,03821578904684;0;0,643;203,178578904684;2,76585882573656;203,049978904684
10;4;1;15;1;3;0;4;5,80496473404183;2,09119472816658;0;0,46;208,659472816658;3,22043988137654;208,567472816658
10;3;2;15;1;3;0;4;6,55496473404183;2,03821578904684;0;0,636;203,185578904684;2,78012633625989;203,058378904684
9;5;1;15;1;3;0;4;5,90560191423734;2,15705827755617;0;0,346;215,359827755617;3,56777439107791;215,290627755617
9;4;2;15;1;3;0;4;6,35560191423734;2,09119472816658;0;0,452;208,667472816658;3,23716943920187;208,577072816658
9;3;3;15;1;3;0;4;7,10560191423734;2,03821578904684;0;0,629;203,192578904684;2,79439384678321;203,066778904684
8;6;1;15;1;3;0;4;6,14194678969583;2,22883994690823;0;0,265;222,618994690823;3,86703730788578;222,565994690823
8;5;2;15;1;3;0;4;6,44194678969583;2,15705827755617;0;0,336;215,369827755617;3,58934497385347;215,302627755617
8;4;3;15;1;3;0;4;6,89194678969583;2,09119472816658;0;0,442;208,677472816658;3,25808138648354;208,589072816658
7;7;1;15;1;3;0;4;6,44748192946365;2,30208791212652;0;0,202;230,006791212652;4,13915406600348;229,966391212652
7;6;2;15;1;3;0;4;6,66176764374936;2,22883994690823;0;0,253;222,630994690823;3,89378338724868;222,580394690823
7;5;3;15;1;3;0;4;6,96176764374936;2,15705827755617;0;0,323;215,382827755617;3,6173867314617;215,318227755617
7;4;4;15;1;3;0;4;7,41176764374936;2,09119472816658;0;0,429;208,690472816658;3,2852669179497;208,604672816658
6;6;3;15;1;3;0;4;7,16226293435947;2,22883994690823;0;0,236;222,647994690823;3,93167366634612;222,600794690823
6;5;4;15;1;3;0;4;7,46226293435947;2,15705827755617;0;0,306;215,399827755617;3,65405672218015;215,338627755617
5;5;5;15;1;3;0;4;7,93996897592455;2,15705827755617;0;0,283;215,422827755617;3,70366906256395;215,366227755617
10;3;1;14;1;3;0;4;5,55496473404183;2,03821578904684;0;0,636;203,185578904684;2,78012633625989;203,058378904684
9;4;1;14;1;3;0;4;5,35560191423734;2,09119472816658;0;0,452;208,667472816658;3,23716943920187;208,577072816658
9;3;2;14;1;3;0;4;6,10560191423734;2,03821578904684;0;0,629;203,192578904684;2,79439384678321;203,066778904684
8;5;1;14;1;3;0;4;5,44194678969583;2,15705827755617;0;0,336;215,369827755617;3,58934497385347;215,302627755617
8;4;2;14;1;3;0;4;5,89194678969583;2,09119472816658;0;0,442;208,677472816658;3,25808138648354;208,589072816658
8;3;3;14;1;3;0;4;6,64194678969583;2,03821578904684;0;0,619;203,202578904684;2,81477600467368;203,078778904684
7;6;1;14;1;3;0;4;5,66176764374936;2,22883994690823;0;0,253;222,630994690823;3,89378338724868;222,580394690823
7;5;2;14;1;3;0;4;5,96176764374936;2,15705827755617;0;0,323;215,382827755617;3,6173867314617;215,318227755617
7;4;3;14;1;3;0;4;6,41176764374936;2,09119472816658;0;0,429;208,690472816658;3,2852669179497;208,604672816658
6;6;2;14;1;3;0;4;6,16226293435947;2,22883994690823;0;0,236;222,647994690823;3,93167366634612;222,600794690823
6;5;3;14;1;3;0;4;6,46226293435947;2,15705827755617;0;0,306;215,399827755617;3,65405672218015;215,338627755617
6;4;4;14;1;3;0;4;6,91226293435947;2,09119472816658;0;0,412;208,707472816658;3,32081722832854;208,625072816658
5;5;4;14;1;3;0;4;6,93996897592455;2,15705827755617;0;0,283;215,422827755617;3,70366906256395;215,366227755617
9;3;1;13;1;3;0;4;5,10560191423734;2,03821578904684;0;0,629;203,192578904684;2,79439384678321;203,066778904684
8;4;1;13;1;3;0;4;4,89194678969583;2,09119472816658;0;0,442;208,677472816658;3,25808138648354;208,589072816658
8;3;2;13;1;3;0;4;5,64194678969583;2,03821578904684;0;0,619;203,202578904684;2,81477600467368;203,078778904684
7;5;1;13;1;3;0;4;4,96176764374936;2,15705827755617;0;0,323;215,382827755617;3,6173867314617;215,318227755617
7;4;2;13;1;3;0;4;5,41176764374936;2,09119472816658;0;0,429;208,690472816658;3,2852669179497;208,604672816658
7;3;3;13;1;3;0;4;6,16176764374936;2,03821578904684;0;0,606;203,215578904684;2,84127280993129;203,094378904684
6;6;1;13;1;3;0;4;5,16226293435947;2,22883994690823;0;0,236;222,647994690823;3,93167366634612;222,600794690823
6;5;2;13;1;3;0;4;5,46226293435947;2,15705827755617;0;0,306;215,399827755617;3,65405672218015;215,338627755617
6;4;3;13;1;3;0;4;5,91226293435947;2,09119472816658;0;0,412;208,707472816658;3,32081722832854;208,625072816658
5;5;3;13;1;3;0;4;5,93996897592455;2,15705827755617;0;0,283;215,422827755617;3,70366906256395;215,366227755617
5;4;4;13;1;3;0;4;6,38996897592455;2,09119472816658;0;0,389;208,730472816658;3,36891470707637;208,652672816658
8;3;1;12;1;3;0;4;4,64194678969583;2,03821578904684;0;0,619;203,202578904684;2,81477600467368;203,078778904684
7;4;1;12;1;3;0;4;4,41176764374936;2,09119472816658;0;0,429;208,690472816658;3,2852669179497;208,604672816658
7;3;2;12;1;3;0;4;5,16176764374936;2,03821578904684;0;0,606;203,215578904684;2,84127280993129;203,094378904684
6;5;1;12;1;3;0;4;4,46226293435947;2,15705827755617;0;0,306;215,399827755617;3,65405672218015;215,338627755617
6;4;2;12;1;3;0;4;4,91226293435947;2,09119472816658;0;0,412;208,707472816658;3,32081722832854;208,625072816658
6;3;3;12;1;3;0;4;5,66226293435947;2,03821578904684;0;0,589;203,232578904684;2,87592247834509;203,114778904684
5;5;2;12;1;3;0;4;4,93996897592455;2,15705827755617;0;0,283;215,422827755617;3,70366906256395;215,366227755617
5;4;3;12;1;3;0;4;5,38996897592455;2,09119472816658;0;0,389;208,730472816658;3,36891470707637;208,652672816658
4;4;4;12;1;3;0;4;5,84099025766973;2,09119472816658;0;0,354;208,765472816658;3,4421065225622;208,694672816658
7;3;1;11;1;3;0;4;4,16176764374936;2,03821578904684;0;0,606;203,215578904684;2,84127280993129;203,094378904684
6;4;1;11;1;3;0;4;3,91226293435947;2,09119472816658;0;0,412;208,707472816658;3,32081722832854;208,625072816658
6;3;2;11;1;3;0;4;4,66226293435947;2,03821578904684;0;0,589;203,232578904684;2,87592247834509;203,114778904684
5;5;1;11;1;3;0;4;3,93996897592455;2,15705827755617;0;0,283;215,422827755617;3,70366906256395;215,366227755617
5;4;2;11;1;3;0;4;4,38996897592455;2,09119472816658;0;0,389;208,730472816658;3,36891470707637;208,652672816658
5;3;3;11;1;3;0;4;5,13996897592455;2,03821578904684;0;0,566;203,255578904684;2,92280144149316;203,142378904684
4;4;3;11;1;3;0;4;4,84099025766973;2,09119472816658;0;0,354;208,765472816658;3,4421065225622;208,694672816658
6;3;1;10;1;3;0;4;3,66226293435947;2,03821578904684;0;0,589;203,232578904684;2,87592247834509;203,114778904684
5;4;1;10;1;3;0;4;3,38996897592455;2,09119472816658;0;0,389;208,730472816658;3,36891470707637;208,652672816658
5;3;2;10;1;3;0;4;4,13996897592455;2,03821578904684;0;0,566;203,255578904684;2,92280144149316;203,142378904684
4;4;2;10;1;3;0;4;3,84099025766973;2,09119472816658;0;0,354;208,765472816658;3,4421065225622;208,694672816658
4;3;3;10;1;3;0;4;4,59099025766973;2,03821578904684;0;0,53;203,291578904684;2,99617720989885;203,185578904684
5;3;1;9;1;3;0;4;3,13996897592455;2,03821578904684;0;0,566;203,255578904684;2,92280144149316;203,142378904684
4;4;1;9;1;3;0;4;2,84099025766973;2,09119472816658;0;0,354;208,765472816658;3,4421065225622;208,694672816658
4;3;2;9;1;3;0;4;3,59099025766973;2,03821578904684;0;0,53;203,291578904684;2,99617720989885;203,185578904684
3;3;3;9;1;3;0;4;4,01311424753546;2,03821578904684;0;0,471;203,350578904684;3,11643194145261;203,256378904684
11;2;2;15;2;0;2;4;6,04337631171501;2,41356792011233;0;0,579;240,777792011233;3,42968001447962;240,661992011233
10;3;2;15;2;0;2;4;6,59898448121823;2,3785745384113;0;0,566;237,29145384113;3,4108758880818;237,17825384113
9;4;2;15;2;0;2;4;7,14335146558796;2,33986929358679;0;0,55;233,436929358679;3,39281047570084;233,326929358679
9;3;3;15;2;0;2;4;6,4766847989213;2,36965065398777;0;0,314;236,651065398777;3,99523100262338;236,588265398777
8;5;2;15;2;0;2;4;7,67571600875612;2,2971083126671;0;0,53;229,18083126671;3,37674921962064;229,07483126671
8;4;3;15;2;0;2;4;7,00904934208946;2,32688967306808;0;0,295;232,393967306808;3,96734689258108;232,334967306808
7;6;2;15;2;0;2;4;8,19567197482595;2,25010215148429;0;0,505;224,505215148429;3,36390271646902;224,404215148429
7;5;3;15;2;0;2;4;7,52900530815928;2,27988351188528;0;0,269;227,719351188528;3,94647835907341;227,665551188528
7;4;4;15;2;0;2;4;7,19567197482594;2,32714494739675;0;0,152;232,562494739676;4,3005638627892;232,532094739676
6;6;3;15;2;0;2;4;8,03718161132339;2,22883994690823;0;0,236;222,647994690823;3,93167366634612;222,600794690823
6;5;4;15;2;0;2;4;7,70384827799006;2,27610138241971;0;0,118;227,492138241971;4,28362280171389;227,468538241971
5;5;5;15;2;0;2;4;8,00373254895756;2,27602237841845;0;0;227,602237841845;4,55204475683691;227,602237841845
10;2;2;14;2;0;2;4;5,59898448121823;2,3785745384113;0;0,566;237,29145384113;3,4108758880818;237,17825384113
9;3;2;14;2;0;2;4;6,14335146558796;2,33986929358679;0;0,55;233,436929358679;3,39281047570084;233,326929358679
8;4;2;14;2;0;2;4;6,67571600875612;2,2971083126671;0;0,53;229,18083126671;3,37674921962064;229,07483126671
8;3;3;14;2;0;2;4;6,00904934208946;2,32688967306808;0;0,295;232,393967306808;3,96734689258108;232,334967306808
7;5;2;14;2;0;2;4;7,19567197482594;2,25010215148429;0;0,505;224,505215148429;3,36390271646902;224,404215148429
7;4;3;14;2;0;2;4;6,52900530815928;2,27988351188528;0;0,269;227,719351188528;3,94647835907341;227,665551188528
6;6;2;14;2;0;2;4;7,70384827799006;2,19905858650725;0;0,471;219,434858650725;3,36236057876958;219,340658650725
6;5;3;14;2;0;2;4;7,03718161132339;2,22883994690823;0;0,236;222,647994690823;3,93167366634612;222,600794690823
6;4;4;14;2;0;2;4;6,70384827799006;2,27610138241971;0;0,118;227,492138241971;4,28362280171389;227,468538241971
5;5;4;14;2;0;2;4;7,20373254895756;2,22212995124875;0;0,071;222,141995124875;4,28648867595884;222,127795124875
9;2;2;13;2;0;2;4;5,14335146558796;2,33986929358679;0;0,55;233,436929358679;3,39281047570084;233,326929358679
8;3;2;13;2;0;2;4;5,67571600875612;2,2971083126671;0;0,53;229,18083126671;3,37674921962064;229,07483126671
7;4;2;13;2;0;2;4;6,19567197482594;2,25010215148429;0;0,505;224,505215148429;3,36390271646902;224,404215148429
7;3;3;13;2;0;2;4;5,52900530815928;2,27988351188528;0;0,269;227,719351188528;3,94647835907341;227,665551188528
6;5;2;13;2;0;2;4;6,70384827799006;2,19905858650725;0;0,471;219,434858650725;3,36236057876958;219,340658650725
